layer,mode,speed_mps,pitch,volume
power/tone_05,power,2.000000000,1,0.264438913876
power/tone_05,power,2.009675000,1,0.278577210283
power/tone_05,power,2.125000000,1,0.413522226665
power/tone_05,power,2.167740000,1,0.44721892965
power/tone_05,power,2.250000000,1,0.487132785043
power/tone_05,power,2.325805000,1,0.529972563474
power/tone_05,power,2.375000000,1,0.547074184167
power/tone_05,power,2.483870000,1,0.554605105766
power/tone_05,power,2.500000000,1,0.552323124868
power/tone_05,power,2.625000000,1,0.519087795424
power/tone_05,power,2.664515000,1,0.500685032778
power/tone_05,power,2.750000000,1,0.449079763205
power/tone_05,power,2.845160000,1,0.370444016751
power/tone_05,power,2.875000000,1,0.343070135507
power/tone_05,power,3.000000000,1,0.218495505859
power/tone_05,power,3.025805000,1,0.192957720391
power/tone_05,power,3.125000000,1,0.0892453925341
power/tone_05,power,3.206450000,1,0
power/tone_06,power,2.483870000,1,0
power/tone_06,power,2.500000000,1,0.0193749047996
power/tone_06,power,2.625000000,1,0.164447607039
power/tone_06,power,2.664515000,1,0.207390531054
power/tone_06,power,2.750000000,1,0.293281899056
power/tone_06,power,2.845160000,1,0.370444016751
power/tone_06,power,2.875000000,1,0.390737922551
power/tone_06,power,3.000000000,1,0.453714197383
power/tone_06,power,3.025805000,1,0.465841145533
power/tone_06,power,3.125000000,1,0.498756732836
power/tone_06,power,3.206450000,1,0.508694730731
power/tone_06,power,3.250000000,1,0.507490028193
power/tone_06,power,3.375000000,1,0.47334982579
power/tone_06,power,3.387095000,1,0.468163404067
power/tone_06,power,3.500000000,1,0.405004749763
power/tone_06,power,3.567740000,1,0.354003533894
power/tone_06,power,3.625000000,1,0.305445824575
power/tone_06,power,3.748385000,1,0.187912307506
power/tone_06,power,3.750000000,1,0.186285881242
power/tone_06,power,3.875000000,1,0.0580344012705
power/tone_06,power,3.929030000,1,0
power/tone_07,power,3.206450000,1,0
power/tone_07,power,3.250000000,1,0.0481892128954
power/tone_07,power,3.375000000,1,0.181640584174
power/tone_07,power,3.387095000,1,0.193919631371
power/tone_07,power,3.500000000,1,0.300374552733
power/tone_07,power,3.567740000,1,0.354003533894
power/tone_07,power,3.625000000,1,0.392814055203
power/tone_07,power,3.748385000,1,0.453660441318
power/tone_07,power,3.750000000,1,0.454237975624
power/tone_07,power,3.875000000,1,0.491827764711
power/tone_07,power,3.929030000,1,0.497092968863
power/tone_07,power,3.996772500,1,0.461400550387
power/tone_07,power,4.000000000,1,0.457845711334
power/tone_07,power,4.064515000,1,0.35263464492
power/tone_07,power,4.125000000,1,0.2097274793
power/tone_07,power,4.132257500,1,0.190512442352
power/tone_07,power,4.200000000,1,0
power/tone_08,power,3.929030000,1,0
power/tone_08,power,3.996772500,1,0.191118365657
power/tone_08,power,4.000000000,1,0.199761307397
power/tone_08,power,4.064515000,1,0.35263464492
power/tone_08,power,4.125000000,1,0.451602312171
power/tone_08,power,4.132257500,1,0.459937722128
power/tone_08,power,4.200000000,1,0.496965308694
power/tone_08,power,4.250000000,1,0.488838114351
power/tone_08,power,4.312902500,1,0.48131924449
power/tone_08,power,4.375000000,1,0.447373566219
power/tone_08,power,4.425805000,1,0.399672582565
power/tone_08,power,4.500000000,1,0.299068969727
power/tone_08,power,4.538707500,1,0.225062532329
power/tone_08,power,4.625000000,1,0.0530817680676
power/tone_08,power,4.651610000,1,0
power/tone_09,power,4.200000000,1,0
power/tone_09,power,4.250000000,1,0.0858817645052
power/tone_09,power,4.312902500,1,0.199368958899
power/tone_09,power,4.375000000,1,0.311804610667
power/tone_09,power,4.425805000,1,0.399672582565
power/tone_09,power,4.500000000,1,0.51356528624
power/tone_09,power,4.538707500,1,0.543349017932
power/tone_09,power,4.625000000,1,0.571875602078
power/tone_09,power,4.651610000,1,0.5700836315
power/tone_09,power,4.662900000,1,0.525022593957
power/tone_09,power,4.674190000,1,0.400559791621
power/tone_09,power,4.685480000,1,0.216091315233
power/tone_09,power,4.696770000,1,0
power/tone_10,power,4.651610000,1,0
power/tone_10,power,4.662900000,1,0.217471478969
power/tone_10,power,4.674190000,1,0.400559791621
power/tone_10,power,4.685480000,1,0.521690583945
power/tone_10,power,4.696770000,1,0.562870548205
power/tone_10,power,4.750000000,1,0.549527928461
power/tone_10,power,4.854835000,1,0.504686989244
power/tone_10,power,4.875000000,1,0.492177577049
power/tone_10,power,5.000000000,1,0.390269538957
power/tone_10,power,5.012900000,1,0.377781080682
power/tone_10,power,5.125000000,1,0.256028723081
power/tone_10,power,5.170965000,1,0.200744058734
power/tone_10,power,5.250000000,1,0.101389671775
power/tone_10,power,5.329030000,1,0
power/tone_11,power,4.696770000,1,0
power/tone_11,power,4.750000000,1,0.0730991889738
power/tone_11,power,4.854835000,1,0.209048195698
power/tone_11,power,4.875000000,1,0.233391756949
power/tone_11,power,5.000000000,1,0.366022855536
power/tone_11,power,5.012900000,1,0.377781080682
power/tone_11,power,5.125000000,1,0.461072455355
power/tone_11,power,5.170965000,1,0.484639029162
power/tone_11,power,5.250000000,1,0.509736847274
power/tone_11,power,5.329030000,1,0.528039960017
power/tone_11,power,5.340320000,1,0.488943067656
power/tone_11,power,5.351610000,1,0.375061008981
power/tone_11,power,5.362900000,1,0.203436260904
power/tone_11,power,5.374190000,1,0
power/tone_12,power,5.329030000,1,0
power/tone_12,power,5.340320000,1,0.202526849851
power/tone_12,power,5.351610000,1,0.375061008981
power/tone_12,power,5.362900000,1,0.491138580152
power/tone_12,power,5.374190000,1,0.53279277122
power/tone_12,power,5.375000000,1,0.532877192613
power/tone_12,power,5.500000000,1,0.525738979788
power/tone_12,power,5.554835000,1,0.505501676022
power/tone_12,power,5.625000000,1,0.46904157208
power/tone_12,power,5.735480000,1,0.389497564667
power/tone_12,power,5.750000000,1,0.37721379088
power/tone_12,power,5.875000000,1,0.257657634935
power/tone_12,power,5.916125000,1,0.213246584952
power/tone_12,power,6.000000000,1,0.117005801813
power/tone_12,power,6.096770000,1,0
power/tone_13,power,5.374190000,1,0
power/tone_13,power,5.375000000,1,0.000938310423106
power/tone_13,power,5.500000000,1,0.147482558315
power/tone_13,power,5.554835000,1,0.209385650011
power/tone_13,power,5.625000000,1,0.284501681161
power/tone_13,power,5.735480000,1,0.389497564667
power/tone_13,power,5.750000000,1,0.401811600522
power/tone_13,power,5.875000000,1,0.492387364312
power/tone_13,power,5.916125000,1,0.514822797521
power/tone_13,power,6.000000000,1,0.547973244464
power/tone_13,power,6.096770000,1,0.564565472532
power/tone_13,power,6.125000000,1,0.560245116794
power/tone_13,power,6.175802500,1,0.524789451383
power/tone_13,power,6.250000000,1,0.413542287029
power/tone_13,power,6.254835000,1,0.404124646109
power/tone_13,power,6.333867500,1,0.220210949062
power/tone_13,power,6.375000000,1,0.108108488927
power/tone_13,power,6.412900000,1,0
power/tone_14,power,6.096770000,1,0
power/tone_14,power,6.125000000,1,0.0791051251294
power/tone_14,power,6.175802500,1,0.217374908153
power/tone_14,power,6.250000000,1,0.394134683623
power/tone_14,power,6.254835000,1,0.404124646109
power/tone_14,power,6.333867500,1,0.531636259808
power/tone_14,power,6.375000000,1,0.567269693488
power/tone_14,power,6.412900000,1,0.579359326602
power/tone_14,power,6.500000000,1,0.550923065428
power/tone_14,power,6.514512500,1,0.541385398274
power/tone_14,power,6.616125000,1,0.425802275603
power/tone_14,power,6.625000000,1,0.411914780805
power/tone_14,power,6.717737500,1,0.236635887544
power/tone_14,power,6.750000000,1,0.165113397312
power/tone_14,power,6.819350000,1,0
power/tone_15,power,6.412900000,1,0
power/tone_15,power,6.500000000,1,0.192784853383
power/tone_15,power,6.514512500,1,0.224249174436
power/tone_15,power,6.616125000,1,0.425802275603
power/tone_15,power,6.625000000,1,0.441186767003
power/tone_15,power,6.717737500,1,0.571289569052
power/tone_15,power,6.750000000,1,0.601238038039
power/tone_15,power,6.819350000,1,0.576019027214
power/tone_15,power,6.875000000,1,0.529613240565
power/tone_15,power,6.943545000,1,0.453617294483
power/tone_15,power,7.000000000,1,0.380531544156
power/tone_15,power,7.067740000,1,0.294661991685
power/tone_15,power,7.125000000,1,0.219675219182
power/tone_15,power,7.191935000,1,0.134474033179
power/tone_15,power,7.250000000,1,0.066603959808
power/tone_15,power,7.316130000,1,0
power/tone_16,power,6.819350000,1,0
power/tone_16,power,6.875000000,1,0.0941661438725
power/tone_16,power,6.943545000,1,0.187894435502
power/tone_16,power,7.000000000,1,0.244557410867
power/tone_16,power,7.067740000,1,0.294661991685
power/tone_16,power,7.125000000,1,0.318123729798
power/tone_16,power,7.191935000,1,0.324649034689
power/tone_16,power,7.250000000,1,0.313870747836
power/tone_16,power,7.316130000,1,0.326563601838
power/tone_16,power,7.372582500,1,0.306203988872
power/tone_16,power,7.375000000,1,0.304219129463
power/tone_16,power,7.429035000,1,0.237801436512
power/tone_16,power,7.485487500,1,0.130560575056
power/tone_16,power,7.500000000,1,0.0984894162795
power/tone_16,power,7.541940000,1,0
power/tone_17,power,7.316130000,1,0
power/tone_17,power,7.372582500,1,0.126833845043
power/tone_17,power,7.375000000,1,0.132048061638
power/tone_17,power,7.429035000,1,0.237801436512
power/tone_17,power,7.485487500,1,0.315201111011
power/tone_17,power,7.500000000,1,0.327953239842
power/tone_17,power,7.541940000,1,0.350578252569
power/tone_17,power,7.625000000,1,0.360767427074
power/tone_17,power,7.722585000,1,0.356344836941
power/tone_17,power,7.750000000,1,0.351715597368
power/tone_17,power,7.875000000,1,0.361851108391
power/tone_17,power,7.903230000,1,0.356236319891
power/tone_17,power,8.000000000,1,0.312723493307
power/tone_17,power,8.083875000,1,0.258429986692
power/tone_17,power,8.125000000,1,0.216383615495
power/tone_17,power,8.250000000,1,0.0275821646738
power/tone_17,power,8.264520000,1,0
power/tone_18,power,7.541940000,1,0
power/tone_18,power,7.625000000,1,0.065858089354
power/tone_18,power,7.722585000,1,0.147602864343
power/tone_18,power,7.750000000,1,0.170894984288
power/tone_18,power,7.875000000,1,0.319957026915
power/tone_18,power,7.903230000,1,0.356236319891
power/tone_18,power,8.000000000,1,0.48252965247
power/tone_18,power,8.083875000,1,0.623905178797
power/tone_18,power,8.125000000,1,0.691422638077
power/tone_18,power,8.250000000,1,0.873541463394
power/tone_18,power,8.264520000,1,0.87554840213
power/tone_18,power,8.275810000,1,0.810030218892
power/tone_18,power,8.287100000,1,0.620834365536
power/tone_18,power,8.298390000,1,0.336460772333
power/tone_18,power,8.309680000,1,0
power/tone_19,power,8.264520000,1,0
power/tone_19,power,8.275810000,1,0.335525502597
power/tone_19,power,8.287100000,1,0.620834365536
power/tone_19,power,8.298390000,1,0.812288159772
power/tone_19,power,8.309680000,1,0.880436357326
power/tone_19,power,8.375000000,1,0.877345576242
power/tone_19,power,8.479035000,1,0.830352186804
power/tone_19,power,8.500000000,1,0.814709288213
power/tone_19,power,8.625000000,1,0.610650514961
power/tone_19,power,8.648390000,1,0.569379548421
power/tone_19,power,8.750000000,1,0.386453365583
power/tone_19,power,8.817745000,1,0.276917295944
power/tone_19,power,8.875000000,1,0.182509248646
power/tone_19,power,8.987100000,1,0
power/tone_20,power,8.309680000,1,0
power/tone_20,power,8.375000000,1,0.133911446319
power/tone_20,power,8.479035000,1,0.34394313732
power/tone_20,power,8.500000000,1,0.384856441013
power/tone_20,power,8.625000000,1,0.547760610156
power/tone_20,power,8.648390000,1,0.569379548421
power/tone_20,power,8.750000000,1,0.630624729597
power/tone_20,power,8.817745000,1,0.668537491523
power/tone_20,power,8.875000000,1,0.68624448775
power/tone_20,power,8.987100000,1,0.683627698686
power/tone_20,power,9.000000000,1,0.680313859228
power/tone_20,power,9.125000000,1,0.649064716531
power/tone_20,power,9.167745000,1,0.627264217116
power/tone_20,power,9.250000000,1,0.570376436305
power/tone_20,power,9.348390000,1,0.478541722588
power/tone_20,power,9.375000000,1,0.449825772262
power/tone_20,power,9.500000000,1,0.296968871027
power/tone_20,power,9.529035000,1,0.258306561638
power/tone_20,power,9.625000000,1,0.123770994681
power/tone_20,power,9.709680000,1,0
power/tone_21,power,8.987100000,1,0
power/tone_21,power,9.000000000,1,0.0190830080702
power/tone_21,power,9.125000000,1,0.20062061414
power/tone_21,power,9.167745000,1,0.259821345921
power/tone_21,power,9.250000000,1,0.366810383747
power/tone_21,power,9.348390000,1,0.478541722588
power/tone_21,power,9.375000000,1,0.505128450668
power/tone_21,power,9.500000000,1,0.6057495255
power/tone_21,power,9.529035000,1,0.623607204357
power/tone_21,power,9.625000000,1,0.664751497285
power/tone_21,power,9.709680000,1,0.677224435441
power/tone_21,power,9.750000000,1,0.67512202534
power/tone_21,power,9.875000000,1,0.633353141571
power/tone_21,power,9.890325000,1,0.624946086605
power/tone_21,power,10.000000000,1,0.545321358224
power/tone_21,power,10.070970000,1,0.477195351412
power/tone_21,power,10.125000000,1,0.417716659784
power/tone_21,power,10.250000000,1,0.259884019976
power/tone_21,power,10.251615000,1,0.257711784458
power/tone_21,power,10.375000000,1,0.0838678099333
power/tone_21,power,10.432260000,1,0
power/tone_22,power,9.709680000,1,0
power/tone_22,power,9.750000000,1,0.059326798195
power/tone_22,power,9.875000000,1,0.237950968885
power/tone_22,power,9.890325000,1,0.258861144824
power/tone_22,power,10.000000000,1,0.398536770759
power/tone_22,power,10.070970000,1,0.477195351412
power/tone_22,power,10.125000000,1,0.529483866451
power/tone_22,power,10.250000000,1,0.621237595462
power/tone_22,power,10.251615000,1,0.622171285221
power/tone_22,power,10.375000000,1,0.670283997518
power/tone_22,power,10.432260000,1,0.676474469062
power/tone_22,power,10.500000000,1,0.670281106096
power/tone_22,power,10.612905000,1,0.626643795457
power/tone_22,power,10.625000000,1,0.619667805635
power/tone_22,power,10.750000000,1,0.52342003008
power/tone_22,power,10.793550000,1,0.480070143867
power/tone_22,power,10.875000000,1,0.387841795906
power/tone_22,power,10.974195000,1,0.259568517119
power/tone_22,power,11.000000000,1,0.223995365564
power/tone_22,power,11.125000000,1,0.0442440135193
power/tone_22,power,11.154840000,1,0
power/tone_23,power,10.432260000,1,0
power/tone_23,power,10.500000000,1,0.0994240176152
power/tone_23,power,10.612905000,1,0.259564358855
power/tone_23,power,10.625000000,1,0.275977820264
power/tone_23,power,10.750000000,1,0.43263672418
power/tone_23,power,10.793550000,1,0.480070143867
power/tone_23,power,10.875000000,1,0.556887631321
power/tone_23,power,10.974195000,1,0.626653834395
power/tone_23,power,11.000000000,1,0.64013559993
power/tone_23,power,11.125000000,1,0.681101759795
power/tone_23,power,11.154840000,1,0.683574037129
power/tone_23,power,11.250000000,1,0.672235627899
power/tone_23,power,11.335485000,1,0.632358241544
power/tone_23,power,11.375000000,1,0.606561031023
power/tone_23,power,11.500000000,1,0.49724831623
power/tone_23,power,11.516130000,1,0.48047254386
power/tone_23,power,11.625000000,1,0.353331806793
power/tone_23,power,11.696775000,1,0.258699734433
power/tone_23,power,11.750000000,1,0.18458718711
power/tone_23,power,11.875000000,1,0.00357797675557
power/tone_23,power,11.877420000,1,0
power/tone_24,power,11.154840000,1,0
power/tone_24,power,11.250000000,1,0.141080662372
power/tone_24,power,11.335485000,1,0.261931359926
power/tone_24,power,11.375000000,1,0.314703404584
power/tone_24,power,11.500000000,1,0.463544723463
power/tone_24,power,11.516130000,1,0.48047254386
power/tone_24,power,11.625000000,1,0.577946357014
power/tone_24,power,11.696775000,1,0.624556407449
power/tone_24,power,11.750000000,1,0.649261315348
power/tone_24,power,11.875000000,1,0.680117895126
power/tone_24,power,11.877420000,1,0.680226747864
power/tone_24,power,12.000000000,1,0.66107776688
power/tone_24,power,12.058065000,1,0.633118979171
power/tone_24,power,12.125000000,1,0.588423041193
power/tone_24,power,12.238710000,1,0.484610766667
power/tone_24,power,12.250000000,1,0.472574793475
power/tone_24,power,12.375000000,1,0.322404782133
power/tone_24,power,12.419355000,1,0.262706064826
power/tone_24,power,12.500000000,1,0.148177008679
power/tone_24,power,12.600000000,1,0
power/tone_25,power,11.877420000,1,0
power/tone_25,power,12.000000000,1,0.180451026765
power/tone_25,power,12.058065000,1,0.262246467769
power/tone_25,power,12.125000000,1,0.351285759219
power/tone_25,power,12.238710000,1,0.484610766667
power/tone_25,power,12.250000000,1,0.496360152689
power/tone_25,power,12.375000000,1,0.605728206993
power/tone_25,power,12.419355000,1,0.63422854462
power/tone_25,power,12.500000000,1,0.670855912264
power/tone_25,power,12.600000000,1,0.692720257291
power/tone_25,power,12.625000000,1,0.690906607105
power/tone_25,power,12.701612500,1,0.645336145582
power/tone_25,power,12.750000000,1,0.586694663448
power/tone_25,power,12.803225000,1,0.498239063921
power/tone_25,power,12.875000000,1,0.344954263175
power/tone_25,power,12.904837500,1,0.272095492323
power/tone_25,power,13.000000000,1,0.017871324461
power/tone_25,power,13.006450000,1,0
power/tone_26,power,12.600000000,1,0
power/tone_26,power,12.625000000,1,0.0669616901678
power/tone_26,power,12.701612500,1,0.26730698379
power/tone_26,power,12.750000000,1,0.384133114672
power/tone_26,power,12.803225000,1,0.498239063921
power/tone_26,power,12.875000000,1,0.619584859304
power/tone_26,power,12.904837500,1,0.656896627826
power/tone_26,power,13.000000000,1,0.716793917619
power/tone_26,power,13.006450000,1,0.720318434912
power/tone_26,power,13.085482500,1,0.702864725971
power/tone_26,power,13.125000000,1,0.649378704317
power/tone_26,power,13.164515000,1,0.566556693352
power/tone_26,power,13.243547500,1,0.322100443897
power/tone_26,power,13.250000000,1,0.298173184541
power/tone_26,power,13.322580000,1,0
power/tone_27,power,13.006450000,1,0
power/tone_27,power,13.085482500,1,0.291136102011
power/tone_27,power,13.125000000,1,0.433906812209
power/tone_27,power,13.164515000,1,0.566556693352
power/tone_27,power,13.243547500,1,0.777619260102
power/tone_27,power,13.250000000,1,0.790635405989
power/tone_27,power,13.322580000,1,0.813383943348
power/tone_27,power,13.375000000,1,0.774388126245
power/tone_27,power,13.424192500,1,0.710585638341
power/tone_27,power,13.500000000,1,0.569752030363
power/tone_27,power,13.525805000,1,0.512109168473
power/tone_27,power,13.625000000,1,0.265510768655
power/tone_27,power,13.627417500,1,0.259239113737
power/tone_27,power,13.729030000,1,0
power/tone_28,power,13.322580000,1,0
power/tone_28,power,13.375000000,1,0.159062325199
power/tone_28,power,13.424192500,1,0.294334208628
power/tone_28,power,13.500000000,1,0.466104414642
power/tone_28,power,13.525805000,1,0.512109168473
power/tone_28,power,13.625000000,1,0.624434087396
power/tone_28,power,13.627417500,1,0.625858584282
power/tone_28,power,13.729030000,1,0.630617168756
power/tone_28,power,13.750000000,1,0.617589662093
power/tone_28,power,13.808062500,1,0.574233261402
power/tone_28,power,13.875000000,1,0.465610179339
power/tone_28,power,13.887095000,1,0.44006520586
power/tone_28,power,13.966127500,1,0.238467941605
power/tone_28,power,14.000000000,1,0.138735235955
power/tone_28,power,14.045160000,1,0
power/tone_29,power,13.729030000,1,0
power/tone_29,power,13.750000000,1,0.0645845001168
power/tone_29,power,13.808062500,1,0.237855204839
power/tone_29,power,13.875000000,1,0.412758340815
power/tone_29,power,13.887095000,1,0.44006520586
power/tone_29,power,13.966127500,1,0.575712538813
power/tone_29,power,14.000000000,1,0.607858673192
power/tone_29,power,14.045160000,1,0.624887720525
power/tone_29,power,14.125000000,1,0.617933506622
power/tone_29,power,14.225805000,1,0.582486857739
power/tone_29,power,14.250000000,1,0.569672822605
power/tone_29,power,14.375000000,1,0.475703542706
power/tone_29,power,14.406450000,1,0.446238243408
power/tone_29,power,14.500000000,1,0.346867056477
power/tone_29,power,14.587095000,1,0.241902268934
power/tone_29,power,14.625000000,1,0.193164598797
power/tone_29,power,14.750000000,1,0.0244532896392
power/tone_29,power,14.767740000,1,0
power/tone_30,power,14.045160000,1,0
power/tone_30,power,14.125000000,1,0.108339789124
power/tone_30,power,14.225805000,1,0.24127395638
power/tone_30,power,14.250000000,1,0.271885711772
power/tone_30,power,14.375000000,1,0.414731041459
power/tone_30,power,14.406450000,1,0.446238243408
power/tone_30,power,14.500000000,1,0.527091741653
power/tone_30,power,14.587095000,1,0.584003738429
power/tone_30,power,14.625000000,1,0.602403256126
power/tone_30,power,14.750000000,1,0.633773920638
power/tone_30,power,14.767740000,1,0.635298747795
power/tone_30,power,14.875000000,1,0.624302765919
power/tone_30,power,14.948385000,1,0.596848308005
power/tone_30,power,15.000000000,1,0.568095929857
power/tone_30,power,15.125000000,1,0.469341023854
power/tone_30,power,15.129030000,1,0.465486093734
power/tone_30,power,15.250000000,1,0.332786687061
power/tone_30,power,15.309675000,1,0.256406202186
power/tone_30,power,15.375000000,1,0.167054130386
power/tone_30,power,15.490320000,1,0
power/tone_31,power,14.767740000,1,0
power/tone_31,power,14.875000000,1,0.148265110457
power/tone_31,power,14.948385000,1,0.247222663855
power/tone_31,power,15.000000000,1,0.313978976941
power/tone_31,power,15.125000000,1,0.461188720026
power/tone_31,power,15.129030000,1,0.465486093734
power/tone_31,power,15.250000000,1,0.577969255371
power/tone_31,power,15.309675000,1,0.619019330794
power/tone_31,power,15.375000000,1,0.652356431194
power/tone_31,power,15.490320000,1,0.679381133678
power/tone_31,power,15.500000000,1,0.679732142032
power/tone_31,power,15.625000000,1,0.649813542673
power/tone_31,power,15.670965000,1,0.626628511174
power/tone_31,power,15.750000000,1,0.57239170395
power/tone_31,power,15.851610000,1,0.476926457161
power/tone_31,power,15.875000000,1,0.451602683038
power/tone_31,power,16.000000000,1,0.299157639914
power/tone_31,power,16.032255000,1,0.256327335635
power/tone_31,power,16.125000000,1,0.127085289002
power/tone_31,power,16.212900000,1,0
power/tone_32,power,15.490320000,1,0
power/tone_32,power,15.500000000,1,0.0143057692056
power/tone_32,power,15.625000000,1,0.19587957493
power/tone_32,power,15.670965000,1,0.259558027898
power/tone_32,power,15.750000000,1,0.362467952007
power/tone_32,power,15.851610000,1,0.476926457161
power/tone_32,power,15.875000000,1,0.500032068321
power/tone_32,power,16.000000000,1,0.599559284675
power/tone_32,power,16.032255000,1,0.618828930098
power/tone_32,power,16.125000000,1,0.656963421807
power/tone_32,power,16.212900000,1,0.668504443763
power/tone_32,power,16.250000000,1,0.666063064351
power/tone_32,power,16.375000000,1,0.628163406177
power/tone_32,power,16.393545000,1,0.618487573763
power/tone_32,power,16.500000000,1,0.543969902106
power/tone_32,power,16.574190000,1,0.474627802293
power/tone_32,power,16.625000000,1,0.419794226758
power/tone_32,power,16.750000000,1,0.264189459356
power/tone_32,power,16.754835000,1,0.257689255398
power/tone_32,power,16.875000000,1,0.0884794316541
power/tone_32,power,16.935480000,1,0
power/tone_33,power,16.212900000,1,0
power/tone_33,power,16.250000000,1,0.0538351911518
power/tone_33,power,16.375000000,1,0.230996554611
power/tone_33,power,16.393545000,1,0.256185941212
power/tone_33,power,16.500000000,1,0.391737261837
power/tone_33,power,16.574190000,1,0.474627802293
power/tone_33,power,16.625000000,1,0.524524690668
power/tone_33,power,16.750000000,1,0.619317112823
power/tone_33,power,16.754835000,1,0.622116895261
power/tone_33,power,16.875000000,1,0.669089280315
power/tone_33,power,16.935480000,1,0.675689041627
power/tone_33,power,17.000000000,1,0.6698722921
power/tone_33,power,17.116125000,1,0.62474734629
power/tone_33,power,17.125000000,1,0.619618143591
power/tone_33,power,17.250000000,1,0.523960666443
power/tone_33,power,17.296770000,1,0.477690066651
power/tone_33,power,17.375000000,1,0.389637533273
power/tone_33,power,17.477415000,1,0.258040865586
power/tone_33,power,17.500000000,1,0.22710335097
power/tone_33,power,17.625000000,1,0.0484650809097
power/tone_33,power,17.658060000,1,0
power/tone_34,power,16.935480000,1,0
power/tone_34,power,17.000000000,1,0.0945760834546
power/tone_34,power,17.116125000,1,0.25877882389
power/tone_34,power,17.125000000,1,0.270774237154
power/tone_34,power,17.250000000,1,0.426945617008
power/tone_34,power,17.296770000,1,0.477690066651
power/tone_34,power,17.375000000,1,0.551198504548
power/tone_34,power,17.477415000,1,0.622965757345
power/tone_34,power,17.500000000,1,0.634730377388
power/tone_34,power,17.625000000,1,0.673199111635
power/tone_34,power,17.658060000,1,0.675154575385
power/tone_34,power,17.750000000,1,0.662295813519
power/tone_34,power,17.838707500,1,0.620953870051
power/tone_34,power,17.875000000,1,0.597427590298
power/tone_34,power,18.000000000,1,0.489965712758
power/tone_34,power,18.019355000,1,0.470063623375
power/tone_34,power,18.125000000,1,0.348579592327
power/tone_34,power,18.200002500,1,0.251747018116
power/tone_34,power,18.250000000,1,0.183797982031
power/tone_34,power,18.375000000,1,0.008072656954
power/tone_34,power,18.380650000,1,0
power/tone_35,power,17.658060000,1,0
power/tone_35,power,17.750000000,1,0.134159556265
power/tone_35,power,17.838707500,1,0.257207514583
power/tone_35,power,17.875000000,1,0.304671258085
power/tone_35,power,18.000000000,1,0.45037767629
power/tone_35,power,18.019355000,1,0.470063623375
power/tone_35,power,18.125000000,1,0.561288595431
power/tone_35,power,18.200002500,1,0.607771065423
power/tone_35,power,18.250000000,1,0.629653075169
power/tone_35,power,18.375000000,1,0.657231364722
power/tone_35,power,18.380650000,1,0.657341984662
power/tone_35,power,18.500000000,1,0.636587618651
power/tone_35,power,18.561295000,1,0.609408444073
power/tone_35,power,18.625000000,1,0.56961302359
power/tone_35,power,18.741940000,1,0.468478858946
power/tone_35,power,18.750000000,1,0.460289153736
power/tone_35,power,18.875000000,1,0.316411542296
power/tone_35,power,18.922585000,1,0.2546556709
power/tone_35,power,19.000000000,1,0.148360334156
power/tone_35,power,19.103230000,1,0
power/tone_36,power,18.380650000,1,0
power/tone_36,power,18.500000000,1,0.168972268566
power/tone_36,power,18.561295000,1,0.25242524256
power/tone_36,power,18.625000000,1,0.334653757502
power/tone_36,power,18.741940000,1,0.468478858946
power/tone_36,power,18.750000000,1,0.47670834876
power/tone_36,power,18.875000000,1,0.584535111913
power/tone_36,power,18.922585000,1,0.614793174423
power/tone_36,power,19.000000000,1,0.649981181107
power/tone_36,power,19.103230000,1,0.668906499567
power/tone_36,power,19.125000000,1,0.668622782498
power/tone_36,power,19.250000000,1,0.638128842496
power/tone_36,power,19.283875000,1,0.621229935841
power/tone_36,power,19.375000000,1,0.559261866511
power/tone_36,power,19.464520000,1,0.476856655066
power/tone_36,power,19.500000000,1,0.438946737504
power/tone_36,power,19.625000000,1,0.286165881382
power/tone_36,power,19.645165000,1,0.259140001523
power/tone_36,power,19.750000000,1,0.111377908232
power/tone_36,power,19.825810000,1,0
power/tone_37,power,19.103230000,1,0
power/tone_37,power,19.125000000,1,0.0316663447357
power/tone_37,power,19.250000000,1,0.210803044
power/tone_37,power,19.283875000,1,0.257321864778
power/tone_37,power,19.375000000,1,0.375099722369
power/tone_37,power,19.464520000,1,0.476856655066
power/tone_37,power,19.500000000,1,0.512474762091
power/tone_37,power,19.625000000,1,0.613359773071
power/tone_37,power,19.645165000,1,0.625619306231
power/tone_37,power,19.750000000,1,0.669702283888
power/tone_37,power,19.825810000,1,0.678353073841
power/tone_37,power,19.875000000,1,0.674125099736
power/tone_37,power,20.000000000,1,0.629128225076
power/tone_37,power,20.006455000,1,0.625047071148
power/tone_37,power,20.125000000,1,0.530404276366
power/tone_37,power,20.187100000,1,0.467533053562
power/tone_37,power,20.250000000,1,0.396209468579
power/tone_37,power,20.367745000,1,0.249017463648
power/tone_37,power,20.375000000,1,0.239389021952
power/tone_37,power,20.500000000,1,0.067719642013
power/tone_37,power,20.548390000,1,0
power/tone_38,power,19.825810000,1,0
power/tone_38,power,19.875000000,1,0.0723620765529
power/tone_38,power,20.000000000,1,0.250309728427
power/tone_38,power,20.006455000,1,0.258902973991
power/tone_38,power,20.125000000,1,0.403551142133
power/tone_38,power,20.187100000,1,0.467533053562
power/tone_38,power,20.250000000,1,0.522638485059
power/tone_38,power,20.367745000,1,0.601181338006
power/tone_38,power,20.375000000,1,0.604739801536
power/tone_38,power,20.500000000,1,0.641385322281
power/tone_38,power,20.548390000,1,0.646984770549
